Id;Suggested;Title;IsLeaf;IsAdoptedChild;AverageDepth;Level;ConceptDetailsId;ParentId
I34.0;;I34.0_Mitral (valve) insufficiency;1;0;4;4;NULL;I34
I34.1;;I34.1_Mitral (valve) prolapse;1;0;4;4;NULL;I34
I34.2;;I34.2_Nonrheumatic mitral (valve) stenosis;1;0;4;4;NULL;I34
I34.8;;I34.8_Other nonrheumatic mitral valve disorders;1;0;4;4;NULL;I34
I34.9;;I34.9_Nonrheumatic mitral valve disorder, unspecified;1;0;4;4;NULL;I34
I35;;I35_Nonrheumatic aortic valve disorders;0;0;3;3;NULL;I30-I52
I35.0;;I35.0_Aortic (valve) stenosis;1;0;4;4;NULL;I35
I35.1;;I35.1_Aortic (valve) insufficiency;1;0;4;4;NULL;I35
I35.2;;I35.2_Aortic (valve) stenosis with insufficiency;1;0;4;4;NULL;I35
I35.8;;I35.8_Other aortic valve disorders;1;0;4;4;NULL;I35
I35.9;;I35.9_Aortic valve disorder, unspecified;1;0;4;4;NULL;I35
I36;;I36_Nonrheumatic tricuspid valve disorders;0;0;3;3;NULL;I30-I52
I36.0;;I36.0_Nonrheumatic tricuspid (valve) stenosis;1;0;4;4;NULL;I36
I36.1;;I36.1_Nonrheumatic tricuspid (valve) insufficiency;1;0;4;4;NULL;I36
I36.2;;I36.2_Nonrheumatic tricuspid (valve) stenosis with insufficiency;1;0;4;4;NULL;I36
I36.8;;I36.8_Other nonrheumatic tricuspid valve disorders;1;0;4;4;NULL;I36
I36.9;;I36.9_Nonrheumatic tricuspid valve disorder, unspecified;1;0;4;4;NULL;I36
I37;;I37_Pulmonary valve disorders;0;0;3;3;NULL;I30-I52
I37.0;;I37.0_Pulmonary valve stenosis;1;0;4;4;NULL;I37
I37.1;;I37.1_Pulmonary valve insufficiency;1;0;4;4;NULL;I37
I37.2;;I37.2_Pulmonary valve stenosis with insufficiency;1;0;4;4;NULL;I37
I37.8;;I37.8_Other pulmonary valve disorders;1;0;4;4;NULL;I37
I37.9;;I37.9_Pulmonary valve disorder, unspecified;1;0;4;4;NULL;I37
I38;;I38_Endocarditis, valve unspecified;1;0;3;3;NULL;I30-I52
I39;;I39_Endocarditis and heart valve disorders in diseases classified elsewhere;0;0;3;3;NULL;I30-I52
I39.0;;I39.0_Mitral valve disorders in diseases classified elsewhere;1;0;4;4;NULL;I39
I39.1;;I39.1_Aortic valve disorders in diseases classified elsewhere;1;0;4;4;NULL;I39
I39.2;;I39.2_Tricuspid valve disorders in diseases classified elsewhere;1;0;4;4;NULL;I39
I39.3;;I39.3_Pulmonary valve disorders in diseases classified elsewhere;1;0;4;4;NULL;I39
I39.4;;I39.4_Multiple valve disorders in diseases classified elsewhere;1;0;4;4;NULL;I39
I39.8;;I39.8_Endocarditis, valve unspecified, in diseases classified elsewhere;1;0;4;4;NULL;I39
I40;;I40_Acute myocarditis;0;0;3;3;NULL;I30-I52
I40.0;;I40.0_Infective myocarditis;1;0;4;4;NULL;I40
I40.1;;I40.1_Isolated myocarditis;1;0;4;4;NULL;I40
I40.8;;I40.8_Other acute myocarditis;1;0;4;4;NULL;I40
I40.9;;I40.9_Acute myocarditis, unspecified;1;0;4;4;NULL;I40
I41;;I41_Myocarditis in diseases classified elsewhere;0;0;3;3;NULL;I30-I52
I41.0;;I41.0_Myocarditis in bacterial diseases classified elsewhere;1;0;4;4;NULL;I41
I41.1;;I41.1_Myocarditis in viral diseases classified elsewhere;1;0;4;4;NULL;I41
I41.2;;I41.2_Myocarditis in other infectious and parasitic diseases classified elsewhere;1;0;4;4;NULL;I41
I41.8;;I41.8_Myocarditis in other diseases classified elsewhere;1;0;4;4;NULL;I41
I42;;I42_Cardiomyopathy;0;0;3;3;NULL;I30-I52
I42.0;;I42.0_Dilated cardiomyopathy;1;0;4;4;NULL;I42
I42.1;;I42.1_Obstructive hypertrophic cardiomyopathy;1;0;4;4;NULL;I42
I42.2;;I42.2_Other hypertrophic cardiomyopathy;1;0;4;4;NULL;I42
I42.3;;I42.3_Endomyocardial (eosinophilic) disease;1;0;4;4;NULL;I42
I42.4;;I42.4_Endocardial fibroelastosis;1;0;4;4;NULL;I42
I42.5;;I42.5_Other restrictive cardiomyopathy;1;0;4;4;NULL;I42
I42.6;;I42.6_Alcoholic cardiomyopathy;1;0;4;4;NULL;I42
I42.7;;I42.7_Cardiomyopathy due to drugs and other external agents;1;0;4;4;NULL;I42
I42.8;;I42.8_Other cardiomyopathies;1;0;4;4;NULL;I42
I42.9;;I42.9_Cardiomyopathy, unspecified;1;0;4;4;NULL;I42
I43;;I43_Cardiomyopathy in diseases classified elsewhere;0;0;3;3;NULL;I30-I52
I43.0;;I43.0_Cardiomyopathy in infectious and parasitic diseases classified elsewhere;1;0;4;4;NULL;I43
I43.1;;I43.1_Cardiomyopathy in metabolic diseases;1;0;4;4;NULL;I43
I43.2;;I43.2_Cardiomyopathy in nutritional diseases;1;0;4;4;NULL;I43
I43.8;;I43.8_Cardiomyopathy in other diseases classified elsewhere;1;0;4;4;NULL;I43
I44;;I44_Atrioventricular and left bundle-branch block;0;0;3;3;NULL;I30-I52
I44.0;;I44.0_Atrioventricular block, first degree;1;0;4;4;NULL;I44
I44.1;;I44.1_Atrioventricular block, second degree;1;0;4;4;NULL;I44
I44.2;;I44.2_Atrioventricular block, complete;1;0;4;4;NULL;I44
I44.3;;I44.3_Other and unspecified atrioventricular block;1;0;4;4;NULL;I44
I44.4;;I44.4_Left anterior fascicular block;1;0;4;4;NULL;I44
I44.5;;I44.5_Left posterior fascicular block;1;0;4;4;NULL;I44
I44.6;;I44.6_Other and unspecified fascicular block;1;0;4;4;NULL;I44
I44.7;;I44.7_Left bundle-branch block, unspecified;1;0;4;4;NULL;I44
I45;;I45_Other conduction disorders;0;0;3;3;NULL;I30-I52
I45.0;;I45.0_Right fascicular block;1;0;4;4;NULL;I45
I45.1;;I45.1_Other and unspecified right bundle-branch block;1;0;4;4;NULL;I45
I45.2;;I45.2_Bifascicular block;1;0;4;4;NULL;I45
I45.3;;I45.3_Trifascicular block;1;0;4;4;NULL;I45
I45.4;;I45.4_Nonspecific intraventricular block;1;0;4;4;NULL;I45
I45.5;;I45.5_Other specified heart block;1;0;4;4;NULL;I45
I45.6;;I45.6_Pre-excitation syndrome;1;0;4;4;NULL;I45
I45.8;;I45.8_Other specified conduction disorders;1;0;4;4;NULL;I45
I45.9;;I45.9_Conduction disorder, unspecified;1;0;4;4;NULL;I45
I46;;I46_Cardiac arrest;0;0;3;3;NULL;I30-I52
I46.0;;I46.0_Cardiac arrest with successful resuscitation;1;0;4;4;NULL;I46
I46.1;;I46.1_Sudden cardiac death, so described;1;0;4;4;NULL;I46
I46.9;;I46.9_Cardiac arrest, unspecified;1;0;4;4;NULL;I46
I47;;I47_Paroxysmal tachycardia;0;0;3;3;NULL;I30-I52
I47.0;;I47.0_Re-entry ventricular arrhythmia;1;0;4;4;NULL;I47
I47.1;;I47.1_Supraventricular tachycardia;1;0;4;4;NULL;I47
I47.2;;I47.2_Ventricular tachycardia;1;0;4;4;NULL;I47
I47.9;;I47.9_Paroxysmal tachycardia, unspecified;1;0;4;4;NULL;I47
I48;;I48_Atrial fibrillation and flutter;0;0;3;3;NULL;I30-I52
I48.0;;I48.0_Paroxysmal atrial fibrillation;1;0;4;4;NULL;I48
I48.1;;I48.1_Persistent atrial fibrillation;1;0;4;4;NULL;I48
I48.2;;I48.2_Chronic atrial fibrillation;1;0;4;4;NULL;I48
I48.3;;I48.3_Typical atrial flutter;1;0;4;4;NULL;I48
I48.4;;I48.4_Atypical atrial flutter;1;0;4;4;NULL;I48
I48.9;;I48.9_Atrial fibrillation and atrial flutter, unspecified;1;0;4;4;NULL;I48
I49;;I49_Other cardiac arrhythmias;0;0;3;3;NULL;I30-I52
I49.0;;I49.0_Ventricular fibrillation and flutter;1;0;4;4;NULL;I49
I49.1;;I49.1_Atrial premature depolarization;1;0;4;4;NULL;I49
I49.2;;I49.2_Junctional premature depolarization;1;0;4;4;NULL;I49
I49.3;;I49.3_Ventricular premature depolarization;1;0;4;4;NULL;I49
I49.4;;I49.4_Other and unspecified premature depolarization;1;0;4;4;NULL;I49
I49.5;;I49.5_Sick sinus syndrome;1;0;4;4;NULL;I49
I49.8;;I49.8_Other specified cardiac arrhythmias;1;0;4;4;NULL;I49
I49.9;;I49.9_Cardiac arrhythmia, unspecified;1;0;4;4;NULL;I49
I50;;I50_Heart failure;0;0;3;3;NULL;I30-I52
I50.0;;I50.0_Congestive heart failure;1;0;4;4;NULL;I50
I50.1;;I50.1_Left ventricular failure;1;0;4;4;NULL;I50
I50.9;;I50.9_Heart failure, unspecified;1;0;4;4;NULL;I50
I51;;I51_Complications and ill-defined descriptions of heart disease;0;0;3;3;NULL;I30-I52
I51.0;;I51.0_Cardiac septal defect, acquired;1;0;4;4;NULL;I51
I51.1;;I51.1_Rupture of chordae tendineae, not elsewhere classified;1;0;4;4;NULL;I51
I51.2;;I51.2_Rupture of papillary muscle, not elsewhere classified;1;0;4;4;NULL;I51
I51.3;;I51.3_Intracardiac thrombosis, not elsewhere classified;1;0;4;4;NULL;I51
I51.4;;I51.4_Myocarditis, unspecified;1;0;4;4;NULL;I51
I51.5;;I51.5_Myocardial degeneration;1;0;4;4;NULL;I51
I51.6;;I51.6_Cardiovascular disease, unspecified;1;0;4;4;NULL;I51
I51.7;;I51.7_Cardiomegaly;1;0;4;4;NULL;I51
I51.8;;I51.8_Other ill-defined heart diseases;1;0;4;4;NULL;I51
I51.9;;I51.9_Heart disease, unspecified;1;0;4;4;NULL;I51
I52;;I52_Other heart disorders in diseases classified elsewhere;0;0;3;3;NULL;I30-I52
I52.0;;I52.0_Other heart disorders in bacterial diseases classified elsewhere;1;0;4;4;NULL;I52
I52.1;;I52.1_Other heart disorders in other infectious and parasitic diseases classified elsewhere;1;0;4;4;NULL;I52
I52.8;;I52.8_Other heart disorders in other diseases classified elsewhere;1;0;4;4;NULL;I52
I60;;I60_Subarachnoid haemorrhage;0;0;3;3;NULL;I60-I69
I60.0;;I60.0_Subarachnoid haemorrhage from carotid siphon and bifurcation;1;0;4;4;NULL;I60
I60.1;;I60.1_Subarachnoid haemorrhage from middle cerebral artery;1;0;4;4;NULL;I60
I60.2;;I60.2_Subarachnoid haemorrhage from anterior communicating artery;1;0;4;4;NULL;I60
I60.3;;I60.3_Subarachnoid haemorrhage from posterior communicating artery;1;0;4;4;NULL;I60
I60.4;;I60.4_Subarachnoid haemorrhage from basilar artery;1;0;4;4;NULL;I60
I60.5;;I60.5_Subarachnoid haemorrhage from vertebral artery;1;0;4;4;NULL;I60
I60.6;;I60.6_Subarachnoid haemorrhage from other intracranial arteries;1;0;4;4;NULL;I60
I60.7;;I60.7_Subarachnoid haemorrhage from intracranial artery, unspecified;1;0;4;4;NULL;I60
I60.8;;I60.8_Other subarachnoid haemorrhage;1;0;4;4;NULL;I60
I60.9;;I60.9_Subarachnoid haemorrhage, unspecified;1;0;4;4;NULL;I60
I60-I69;;I60-I69_Cerebrovascular diseases;0;0;2;2;NULL;IX
I61;;I61_Intracerebral haemorrhage;0;0;3;3;NULL;I60-I69
I61.0;;I61.0_Intracerebral haemorrhage in hemisphere, subcortical;1;0;4;4;NULL;I61
I61.1;;I61.1_Intracerebral haemorrhage in hemisphere, cortical;1;0;4;4;NULL;I61
I61.2;;I61.2_Intracerebral haemorrhage in hemisphere, unspecified;1;0;4;4;NULL;I61
I61.3;;I61.3_Intracerebral haemorrhage in brain stem;1;0;4;4;NULL;I61
I61.4;;I61.4_Intracerebral haemorrhage in cerebellum;1;0;4;4;NULL;I61
I61.5;;I61.5_Intracerebral haemorrhage, intraventricular;1;0;4;4;NULL;I61
I61.6;;I61.6_Intracerebral haemorrhage, multiple localized;1;0;4;4;NULL;I61
I61.8;;I61.8_Other intracerebral haemorrhage;1;0;4;4;NULL;I61
I61.9;;I61.9_Intracerebral haemorrhage, unspecified;1;0;4;4;NULL;I61
I62;;I62_Other nontraumatic intracranial haemorrhage;0;0;3;3;NULL;I60-I69
I62.0;;I62.0_Nontraumatic subdural haemorrhage;1;0;4;4;NULL;I62
I62.1;;I62.1_Nontraumatic extradural haemorrhage;1;0;4;4;NULL;I62
I62.9;;I62.9_Intracranial haemorrhage (nontraumatic), unspecified;1;0;4;4;NULL;I62
I63;;I63_Cerebral infarction;0;0;3;3;NULL;I60-I69
I63.0;;I63.0_Cerebral infarction due to thrombosis of precerebral arteries;1;0;4;4;NULL;I63
I63.1;;I63.1_Cerebral infarction due to embolism of precerebral arteries;1;0;4;4;NULL;I63
I63.2;;I63.2_Cerebral infarction due to unspecified occlusion or stenosis of precerebral arteries;1;0;4;4;NULL;I63
I63.3;;I63.3_Cerebral infarction due to thrombosis of cerebral arteries;1;0;4;4;NULL;I63
I63.4;;I63.4_Cerebral infarction due to embolism of cerebral arteries;1;0;4;4;NULL;I63
I63.5;;I63.5_Cerebral infarction due to unspecified occlusion or stenosis of cerebral arteries;1;0;4;4;NULL;I63
I63.6;;I63.6_Cerebral infarction due to cerebral venous thrombosis, nonpyogenic;1;0;4;4;NULL;I63
I63.8;;I63.8_Other cerebral infarction;1;0;4;4;NULL;I63
I63.9;;I63.9_Cerebral infarction, unspecified;1;0;4;4;NULL;I63
I64;;I64_Stroke, not specified as haemorrhage or infarction;1;0;3;3;NULL;I60-I69
I65;;I65_Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction;0;0;3;3;NULL;I60-I69
I65.0;;I65.0_Occlusion and stenosis of vertebral artery;1;0;4;4;NULL;I65
I65.1;;I65.1_Occlusion and stenosis of basilar artery;1;0;4;4;NULL;I65
I65.2;;I65.2_Occlusion and stenosis of carotid artery;1;0;4;4;NULL;I65
I65.3;;I65.3_Occlusion and stenosis of multiple and bilateral precerebral arteries;1;0;4;4;NULL;I65
I65.8;;I65.8_Occlusion and stenosis of other precerebral artery;1;0;4;4;NULL;I65
I65.9;;I65.9_Occlusion and stenosis of unspecified precerebral artery;1;0;4;4;NULL;I65
I66;;I66_Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction;0;0;3;3;NULL;I60-I69
I66.0;;I66.0_Occlusion and stenosis of middle cerebral artery;1;0;4;4;NULL;I66
I66.1;;I66.1_Occlusion and stenosis of anterior cerebral artery;1;0;4;4;NULL;I66
I66.2;;I66.2_Occlusion and stenosis of posterior cerebral artery;1;0;4;4;NULL;I66
I66.3;;I66.3_Occlusion and stenosis of cerebellar arteries;1;0;4;4;NULL;I66
I66.4;;I66.4_Occlusion and stenosis of multiple and bilateral cerebral arteries;1;0;4;4;NULL;I66
I66.8;;I66.8_Occlusion and stenosis of other cerebral artery;1;0;4;4;NULL;I66
I66.9;;I66.9_Occlusion and stenosis of unspecified cerebral artery;1;0;4;4;NULL;I66
I67;;I67_Other cerebrovascular diseases;0;0;3;3;NULL;I60-I69
I67.0;;I67.0_Dissection of cerebral arteries, nonruptured;1;0;4;4;NULL;I67
I67.1;;I67.1_Cerebral aneurysm, nonruptured;1;0;4;4;NULL;I67
I67.2;;I67.2_Cerebral atherosclerosis;1;0;4;4;NULL;I67
I67.3;;I67.3_Progressive vascular leukoencephalopathy;1;0;4;4;NULL;I67
I67.4;;I67.4_Hypertensive encephalopathy;1;0;4;4;NULL;I67
I67.5;;I67.5_Moyamoya disease;1;0;4;4;NULL;I67
I67.6;;I67.6_Nonpyogenic thrombosis of intracranial venous system;1;0;4;4;NULL;I67
I67.7;;I67.7_Cerebral arteritis, not elsewhere classified;1;0;4;4;NULL;I67
I67.8;;I67.8_Other specified cerebrovascular diseases;1;0;4;4;NULL;I67
I67.9;;I67.9_Cerebrovascular disease, unspecified;1;0;4;4;NULL;I67
I68;;I68_Cerebrovascular disorders in diseases classified elsewhere;0;0;3;3;NULL;I60-I69
I68.0;;I68.0_Cerebral amyloid angiopathy;1;0;4;4;NULL;I68
I68.1;;I68.1_Cerebral arteritis in infectious and parasitic diseases classified elsewhere;1;0;4;4;NULL;I68
I68.2;;I68.2_Cerebral arteritis in other diseases classified elsewhere;1;0;4;4;NULL;I68
I68.8;;I68.8_Other cerebrovascular disorders in diseases classified elsewhere;1;0;4;4;NULL;I68
I69;;I69_Sequelae of cerebrovascular disease;0;0;3;3;NULL;I60-I69
I69.0;;I69.0_Sequelae of subarachnoid haemorrhage;1;0;4;4;NULL;I69
I69.1;;I69.1_Sequelae of intracerebral haemorrhage;1;0;4;4;NULL;I69
I69.2;;I69.2_Sequelae of other nontraumatic intracranial haemorrhage;1;0;4;4;NULL;I69
I69.3;;I69.3_Sequelae of cerebral infarction;1;0;4;4;NULL;I69
I69.4;;I69.4_Sequelae of stroke, not specified as haemorrhage or infarction;1;0;4;4;NULL;I69
I69.8;;I69.8_Sequelae of other and unspecified cerebrovascular diseases;1;0;4;4;NULL;I69
I70;;I70_Atherosclerosis;0;0;3;3;NULL;I70-I79
I70.0;;I70.0_Atherosclerosis of aorta;1;0;4;4;NULL;I70
I70.1;;I70.1_Atherosclerosis of renal artery;1;0;4;4;NULL;I70
I70.2;;I70.2_Atherosclerosis of arteries of extremities;1;0;4;4;NULL;I70
I70.8;;I70.8_Atherosclerosis of other arteries;1;0;4;4;NULL;I70
I70.9;;I70.9_Generalized and unspecified atherosclerosis;1;0;4;4;NULL;I70
I70-I79;;I70-I79_Diseases of arteries, arterioles and capillaries;0;0;2;2;NULL;IX
I71;;I71_Aortic aneurysm and dissection;0;0;3;3;NULL;I70-I79
I71.0;;I71.0_Dissection of aorta [any part];1;0;4;4;NULL;I71
I71.1;;I71.1_Thoracic aortic aneurysm, ruptured;1;0;4;4;NULL;I71
I71.2;;I71.2_Thoracic aortic aneurysm, without mention of rupture;1;0;4;4;NULL;I71
I71.3;;I71.3_Abdominal aortic aneurysm, ruptured;1;0;4;4;NULL;I71
I71.4;;I71.4_Abdominal aortic aneurysm, without mention of rupture;1;0;4;4;NULL;I71
I71.5;;I71.5_Thoracoabdominal aortic aneurysm, ruptured;1;0;4;4;NULL;I71
I71.6;;I71.6_Thoracoabdominal aortic aneurysm, without mention of rupture;1;0;4;4;NULL;I71
I71.8;;I71.8_Aortic aneurysm of unspecified site, ruptured;1;0;4;4;NULL;I71
I71.9;;I71.9_Aortic aneurysm of unspecified site, without mention of rupture;1;0;4;4;NULL;I71
I72;;I72_Other aneurysm and dissection;0;0;3;3;NULL;I70-I79
I72.0;;I72.0_Aneurysm and dissection of carotid artery;1;0;4;4;NULL;I72
I72.1;;I72.1_Aneurysm and dissection of artery of upper extremity;1;0;4;4;NULL;I72
I72.2;;I72.2_Aneurysm and dissection of renal artery;1;0;4;4;NULL;I72
I72.3;;I72.3_Aneurysm and dissection of iliac artery;1;0;4;4;NULL;I72
I72.4;;I72.4_Aneurysm and dissection of artery of lower extremity;1;0;4;4;NULL;I72
I72.5;;I72.5_Aneurysm and dissection of other precerebral arteries;1;0;4;4;NULL;I72
I72.6;;I72.6_Aneurysm and dissection of vertebral artery;1;0;4;4;NULL;I72
I72.8;;I72.8_Aneurysm and dissection of other specified arteries;1;0;4;4;NULL;I72
I72.9;;I72.9_Aneurysm and dissection of unspecified site;1;0;4;4;NULL;I72
I73;;I73_Other peripheral vascular diseases;0;0;3;3;NULL;I70-I79
I73.0;;I73.0_Raynaud syndrome;1;0;4;4;NULL;I73
I73.1;;I73.1_Thromboangiitis obliterans [Buerger];1;0;4;4;NULL;I73
I73.8;;I73.8_Other specified peripheral vascular diseases;1;0;4;4;NULL;I73
I73.9;;I73.9_Peripheral vascular disease, unspecified;1;0;4;4;NULL;I73
I74;;I74_Arterial embolism and thrombosis;0;0;3;3;NULL;I70-I79
I74.0;;I74.0_Embolism and thrombosis of abdominal aorta;1;0;4;4;NULL;I74
I74.1;;I74.1_Embolism and thrombosis of other and unspecified parts of aorta;1;0;4;4;NULL;I74
I74.2;;I74.2_Embolism and thrombosis of arteries of upper extremities;1;0;4;4;NULL;I74
I74.3;;I74.3_Embolism and thrombosis of arteries of lower extremities;1;0;4;4;NULL;I74
I74.4;;I74.4_Embolism and thrombosis of arteries of extremities, unspecified;1;0;4;4;NULL;I74
I74.5;;I74.5_Embolism and thrombosis of iliac artery;1;0;4;4;NULL;I74
I74.8;;I74.8_Embolism and thrombosis of other arteries;1;0;4;4;NULL;I74
I74.9;;I74.9_Embolism and thrombosis of unspecified artery;1;0;4;4;NULL;I74
I77;;I77_Other disorders of arteries and arterioles;0;0;3;3;NULL;I70-I79
I77.0;;I77.0_Arteriovenous fistula, acquired;1;0;4;4;NULL;I77
I77.1;;I77.1_Stricture of artery;1;0;4;4;NULL;I77
I77.2;;I77.2_Rupture of artery;1;0;4;4;NULL;I77
I77.3;;I77.3_Arterial fibromuscular dysplasia;1;0;4;4;NULL;I77
I77.4;;I77.4_Coeliac artery compression syndrome;1;0;4;4;NULL;I77
I77.5;;I77.5_Necrosis of artery;1;0;4;4;NULL;I77
I77.6;;I77.6_Arteritis, unspecified;1;0;4;4;NULL;I77
I77.8;;I77.8_Other specified disorders of arteries and arterioles;1;0;4;4;NULL;I77
I77.9;;I77.9_Disorder of arteries and arterioles, unspecified;1;0;4;4;NULL;I77
I78;;I78_Diseases of capillaries;0;0;3;3;NULL;I70-I79
I78.0;;I78.0_Hereditary haemorrhagic telangiectasia;1;0;4;4;NULL;I78
I78.1;;I78.1_Naevus, non-neoplastic;1;0;4;4;NULL;I78
I78.8;;I78.8_Other diseases of capillaries;1;0;4;4;NULL;I78
I78.9;;I78.9_Disease of capillaries, unspecified;1;0;4;4;NULL;I78
I79;;I79_Disorders of arteries, arterioles and capillaries in diseases classified elsewhere;0;0;3;3;NULL;I70-I79
I79.0;;I79.0_Aneurysm of aorta in diseases classified elsewhere;1;0;4;4;NULL;I79
I79.1;;I79.1_Aortitis in diseases classified elsewhere;1;0;4;4;NULL;I79
I79.2;;I79.2_Peripheral angiopathy in diseases classified elsewhere;1;0;4;4;NULL;I79
I79.8;;I79.8_Other disorders of arteries, arterioles and capillaries in diseases classified elsewhere;1;0;4;4;NULL;I79
I80;;I80_Phlebitis and thrombophlebitis;0;0;3;3;NULL;I80-I89
I80.0;;I80.0_Phlebitis and thrombophlebitis of superficial vessels of lower extremities;1;0;4;4;NULL;I80
I80.1;;I80.1_Phlebitis and thrombophlebitis of femoral vein;1;0;4;4;NULL;I80
I80.2;;I80.2_Phlebitis and thrombophlebitis of other deep vessels of lower extremities;1;0;4;4;NULL;I80
I80.3;;I80.3_Phlebitis and thrombophlebitis of lower extremities, unspecified;1;0;4;4;NULL;I80
I80.8;;I80.8_Phlebitis and thrombophlebitis of other sites;1;0;4;4;NULL;I80
I80.9;;I80.9_Phlebitis and thrombophlebitis of unspecified site;1;0;4;4;NULL;I80
I80-I89;;I80-I89_Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified;0;0;2;2;NULL;IX
I81;;I81_Portal vein thrombosis;1;0;3;3;NULL;I80-I89
I82;;I82_Other venous embolism and thrombosis;0;0;3;3;NULL;I80-I89
I82.0;;I82.0_Budd-Chiari syndrome;1;0;4;4;NULL;I82
I82.1;;I82.1_Thrombophlebitis migrans;1;0;4;4;NULL;I82
I82.2;;I82.2_Embolism and thrombosis of vena cava;1;0;4;4;NULL;I82
I82.3;;I82.3_Embolism and thrombosis of renal vein;1;0;4;4;NULL;I82
I82.8;;I82.8_Embolism and thrombosis of other specified veins;1;0;4;4;NULL;I82
I82.9;;I82.9_Embolism and thrombosis of unspecified vein;1;0;4;4;NULL;I82
I83;;I83_Varicose veins of lower extremities;0;0;3;3;NULL;I80-I89
I83.0;;I83.0_Varicose veins of lower extremities with ulcer;1;0;4;4;NULL;I83
I83.1;;I83.1_Varicose veins of lower extremities with inflammation;1;0;4;4;NULL;I83
I83.2;;I83.2_Varicose veins of lower extremities with both ulcer and inflammation;1;0;4;4;NULL;I83
I83.9;;I83.9_Varicose veins of lower extremities without ulcer or inflammation;1;0;4;4;NULL;I83
I85;;I85_Oesophageal varices;0;0;3;3;NULL;I80-I89
I85.0;;I85.0_Oesophageal varices with bleeding;1;0;4;4;NULL;I85
I85.9;;I85.9_Oesophageal varices without bleeding;1;0;4;4;NULL;I85
I86;;I86_Varicose veins of other sites;0;0;3;3;NULL;I80-I89
I86.0;;I86.0_Sublingual varices;1;0;4;4;NULL;I86
I86.1;;I86.1_Scrotal varices;1;0;4;4;NULL;I86
I86.2;;I86.2_Pelvic varices;1;0;4;4;NULL;I86
I86.3;;I86.3_Vulval varices;1;0;4;4;NULL;I86
I86.4;;I86.4_Gastric varices;1;0;4;4;NULL;I86
I86.8;;I86.8_Varicose veins of other specified sites;1;0;4;4;NULL;I86
I87;;I87_Other disorders of veins;0;0;3;3;NULL;I80-I89
I87.0;;I87.0_Postthrombotic syndrome;1;0;4;4;NULL;I87
I87.1;;I87.1_Compression of vein;1;0;4;4;NULL;I87
I87.2;;I87.2_Venous insufficiency (chronic)(peripheral);1;0;4;4;NULL;I87
I87.8;;I87.8_Other specified disorders of veins;1;0;4;4;NULL;I87
I87.9;;I87.9_Disorder of vein, unspecified;1;0;4;4;NULL;I87
I88;;I88_Nonspecific lymphadenitis;0;0;3;3;NULL;I80-I89
I88.0;;I88.0_Nonspecific mesenteric lymphadenitis;1;0;4;4;NULL;I88
I88.1;;I88.1_Chronic lymphadenitis, except mesenteric;1;0;4;4;NULL;I88
I88.8;;I88.8_Other nonspecific lymphadenitis;1;0;4;4;NULL;I88
I88.9;;I88.9_Nonspecific lymphadenitis, unspecified;1;0;4;4;NULL;I88
I89;;I89_Other noninfective disorders of lymphatic vessels and lymph nodes;0;0;3;3;NULL;I80-I89
I89.0;;I89.0_Lymphoedema, not elsewhere classified;1;0;4;4;NULL;I89
I89.1;;I89.1_Lymphangitis;1;0;4;4;NULL;I89
I89.8;;I89.8_Other specified noninfective disorders of lymphatic vessels and lymph nodes;1;0;4;4;NULL;I89
I89.9;;I89.9_Noninfective disorder of lymphatic vessels and lymph nodes, unspecified;1;0;4;4;NULL;I89
I95;;I95_Hypotension;0;0;3;3;NULL;I95-I99
